Time,Residential_Heating,Residential_Cooling,Residential_DHW,Office_Heating,Office_Cooling,Office_DHW,community_center_Heating,community_center_Cooling,community_center_DHW,Retail_Heating,Retail_Cooling,Retail_DHW,Grocery_Heating,Grocery_Cooling,Grocery_DHW,Hotel_Heating,Hotel_Cooling,Hotel_DHW
 01/29  19:00:00,0.00009059,0,0.002159108,0.00181575,0,0.001322949,0.003235988,0.00067501,0.008557342,0.000134749,0,0,0.001665403,0,0,8.69E-05,0.001734223,0.000778661
 01/29  20:00:00,6.01E-05,0,0.001982782,0.000572589,0,0.001322949,0.003324074,0.000292772,0.007616037,0.000183678,0,5.32E-05,0,0,0,9.07E-05,0.002042399,0.000628738
 01/29  21:00:00,5.26E-05,0,0.001779814,0,0,0.001322949,0.003667965,0.001162732,0.005219969,0.000122872,0,0.000053044,0.000286816,0,0,9.08E-05,0.002269237,0.000686789
 01/29  22:00:00,0.000103037,0,0.001558576,2.44E-05,0,0.001297263,0.003171638,0.001271371,0.001882614,0.000150007,0,0,0.000556541,0,0,9.55E-05,0.002377318,0.000961472
 01/29  23:00:00,0.000228798,0,0.001244016,0.000141105,0,5.14E-05,0.00272691,0.000978735,0,0.000196729,0,0.000158419,0.000624727,0.003174779,0,0.000137294,0.00187481,0.000700905
 01/29  24:00:00,0.000400194,0,0.000865347,0.00023675,0,5.14E-05,0.002539135,0.000798582,0,0.000459124,0,0,0.000584658,0.00469921,0,0.000175124,0.00115219,0.000445971
 01/30  01:00:00,0.000609846,0,0.000186502,0.00031325,0,0.000173397,0.00044465,0.000224255,0,0,0,0.000210886,0.000372724,0.001369874,0,0.000211827,0.000848617,0.000217778
 01/30  02:00:00,0.000727274,0,0.000384875,0.000404334,0,0.000173397,0.000960121,0.000043381,0,0,0,0,0.000128038,0,0,0.000246957,0.00066551,0.000216267
 01/30  03:00:00,0.000837934,0,9.78E-05,0.000466667,0,0.000173397,0.001073176,4.46E-05,0,0,0,0,0.000265366,0,0,0.000279711,0.000550161,0.000214846
 01/30  04:00:00,0.000917838,0,0.000269018,0.000522554,0,0.000173397,0.001111647,0.000044506,0,0,0,0,0.00045804,0,0,0.000304191,0.000483017,0.000352195
 01/30  05:00:00,0.000934773,0,0.000269432,0.000577298,0,0.000173397,0.001131391,0.00004401,0,0,0,5.27E-05,0.000529312,0,0,0.000319631,0.000440302,0.000217177
 01/30  06:00:00,0.000860626,0,0.000772219,0.000631741,0,0.000173397,0.001139737,4.38E-05,0,0,0,0,0.000595151,0,0,0.000168666,0.000455283,0.000672516
 01/30  07:00:00,0.000778619,0,0.002202526,0.000658516,0,0.000173397,0.003278473,9.17E-05,0.000941304,0,0,0.00010545,0.000353493,0,0,0.000121943,0.00117051,0.000723089
 01/30  08:00:00,0.000749651,0,0.002405987,0.002529793,0,0.000606889,0.003224227,0.000101328,0.001454747,0.001766358,3.40E-07,0.000158253,0.002497882,0.005396166,0,0.000464978,0.001630975,0.00128707
 01/30  09:00:00,0.000887571,0,0.002215136,0.002340099,0,0.00104038,0.002186779,0.000137977,0.000941304,0.006298473,0,5.30E-05,0.00632797,0.010187151,0,0.000117975,0.000989521,0.002831943
 01/30  10:00:00,0.000577808,0,0.001944085,0.001477387,0,0.00104038,0.003624722,0.000163453,0.00051344,0.004587109,0,0,0.004345633,0,0,0.000084467,0.000196153,0.002659496
 01/30  11:00:00,0.000101159,0,0.001864566,0.001531731,0,0.00104038,0.003413879,0.000361285,0.00051344,0.002025999,0,0.000212676,0.002632173,0.004443217,0,3.54E-05,0.000415457,0.0024075
 01/30  12:00:00,4.38E-05,0,0.001506741,0.002215128,0,0.000693585,0.003271145,0.000800482,0.001454747,0.000822982,0,0.000159995,0.002552202,0.007513854,0,1.67E-05,0.000476351,0.002308023
 01/30  13:00:00,1.97E-06,0,0.001320393,0.002465656,0,0.000346795,0.003255093,0.001013547,0.001882614,0.00057784,0,0.000321586,0.00352124,0.00790208,0,4.31E-06,0.000549707,0.002067549
 01/30  14:00:00,3.31E-07,0,0.001112231,0.002319403,0,0.000346795,0.003150655,0.002169206,0.000941304,0.000056971,0,0.000263767,0.00374207,0.008781108,0,0,0.000803938,0.002066707
 01/30  15:00:00,3.02E-05,0,0.001058613,0.001647643,0,0.000346795,0.003202464,0.00282212,0.000941304,0.000472988,0,0.00021966,0.00337765,0.010002342,0,0,0.000800341,0.002336453
 01/30  16:00:00,5.51E-05,0,0.00118587,0.001676963,0,0.000346795,0.003325521,0.003127055,0.001454747,0.001137464,0,0.000321134,0.003449721,0.009143832,0,7.60E-07,0.000800302,0.002164111
 01/30  17:00:00,0.000049157,0,0.001361772,0.00226248,0,0.000260094,0.002958097,0.001843018,0.003337361,0.001570558,0,0.000065688,0.003841094,0.006780965,0,0.00005387,0.001797674,0.000263259
 01/30  18:00:00,4.75E-05,0,0.001680842,0.00318858,0,0.000173397,0.002330616,0.000576074,0.007102583,0.001622734,0,0.000308808,0.006307871,0.004355717,0,2.38E-05,0.00154861,0.000444068
 01/30  19:00:00,5.58E-05,0,0.002114283,0.000952199,0,0.000173397,0.002206903,0.000185701,0.008557342,0.000362578,0,0.000240466,0.003731646,0.010833367,0,2.71E-05,0.001781454,0.000946935
 01/30  20:00:00,0.000103731,0,0.001996411,0,0,0.000173397,0.00165461,0.000168821,0.007616037,0.000930876,0,0.000166979,0.000544914,0,0,9.31E-05,0.001872752,0.000619899
 01/30  21:00:00,0.000182436,0,0.00177987,9.90E-05,0,0.000173397,0.000422934,7.72E-05,0.005219969,0.001978931,0,0.000286414,0.001712839,0.003609885,0,0.000133071,0.001955085,0.000526377
 01/30  22:00:00,0.000226037,0,0.001506799,0.000223393,0,0.000173397,0.001439125,0.001397911,0.001882614,0.000204829,0,0.000053242,0.001613193,0.005770739,0,0.000117451,0.002110871,0.000959114
 01/30  23:00:00,0.000667005,0,0.001320245,0.000316169,0,0.000173397,0.00180898,0.001362759,0,0.000345185,0,5.31E-05,0.000984551,0.005708815,0,0.000247067,0.001432395,0.000702439
 01/30  24:00:00,0.001494892,0,0.000773325,0.000387944,0,0.000173397,0.001760778,0.001193123,0,0.000906815,0,0,0.001214049,0.004906518,0,0.000570141,0.000514071,0.000448942
 01/31  01:00:00,0.002321075,0,0.000270408,0.000469892,0,0.000173397,0.001260001,0.000334032,0,0.000114237,8.44E-07,0.000105442,0.000687331,0.001298335,0,0.001086318,0.000240311,0.000435577
 01/31  02:00:00,0.002913137,0,0.000318546,0.000525212,0,0.000173397,0.001302192,4.53E-05,0,0,0,0,0.000378976,0,0,0.00161426,0.000136988,0.000100208
 01/31  03:00:00,0.003389191,0,0.000171178,0.00059964,0,0.000173397,0.001161856,4.41E-05,0,0,0,5.27E-05,0.000604973,0,0,0.002027672,0.000105823,0.000114648
 01/31  04:00:00,0.003646549,0,0.000220104,0.000693826,0,0.000173397,0.001146539,4.29E-05,0,0,0,5.27E-05,0.00076028,0,0,0.002272173,9.35E-05,0.000352165
 01/31  05:00:00,0.003602383,0,0.000293962,0.000731923,0,0.000173397,0.00115878,4.20E-05,0,0,0,0.000158198,0.000873673,0,0,0.002331969,8.44E-05,0.000434126
 01/31  06:00:00,0.003276002,0,0.000769963,0.000728013,0,0.000173397,0.001131663,4.17E-05,0,0,0,0,0.000859274,0,0,0.002018246,7.95E-05,0.000451306
 01/31  07:00:00,0.002785358,0,0.002227003,0.000738935,0,0.000173397,0.003388769,8.96E-05,0.000941304,0,0,0,0.00065809,0,0,0.001045254,0.000165345,0.000964131
 01/31  08:00:00,0.00190728,0,0.002367303,0.000550025,0,0.000478447,0.003279892,0.000100352,0.001454747,0.003381623,5.40E-07,5.28E-05,0.000390258,0,0,0.001431096,0.000521594,0.001267749
 01/31  09:00:00,0.000965866,0,0.002197774,0.002140321,0,0.000783496,0.002458852,0.000132138,0.000941304,0.0102056,0,5.29E-05,0.003335924,0.006046642,0,0.000469827,0.000394384,0.002823643
 01/31  10:00:00,0.000569569,0,0.0019407,0.002336647,0,0.000783496,0.003460333,0.000170233,0.00051344,0.005701966,0,0.00010604,0.006283137,0.007855764,0,0.000204709,0.000121966,0.002459649
 01/31  11:00:00,0.000336477,0,0.001850625,0.002132106,0,0.000783496,0.003391443,0.000191705,0.00051344,0.001931301,0,0.000212551,0.006164646,0.000527473,0,0.00011609,0.000350154,0.002632671
 01/31  12:00:00,0.00018741,0,0.001506694,0.002341815,0.001490064,0.000539458,0.003254573,0.000585974,0.001454747,0.000261709,0,0.000159995,0.005282215,0.00219578,0,7.61E-05,0.000462074,0.002074968
 01/31  13:00:00,9.39E-05,0,0.001321517,0.002398807,0.000317041,0.000295414,0.003223034,0.001580128,0.001882614,0.000659293,0,0.000267952,0.004806365,0.005203029,0,4.96E-05,0.00053941,0.002067545
 01/31  14:00:00,4.07E-05,0,0.001167546,0.00194182,0,0.000295414,0.003179305,0.002798808,0.000941304,0.000115162,0,0.000322332,0.004728722,0.00700607,0,5.68E-07,0.000808935,0.002284025
 01/31  15:00:00,2.24E-05,2.62E-07,0.001074306,0.001475518,0,0.000295414,0.003212059,0.002967014,0.000941304,0,0,0.000268498,0.004970163,0.008529761,0,0,0.000946883,0.002130648
 01/31  16:00:00,0.000016067,3.49E-06,0.001163363,0.001781425,0,0.000295414,0.003341262,0.00257747,0.001454747,0,0,0.000214245,0.004447576,0.005345293,0,0,0.001003289,0.002164092
 01/31  17:00:00,1.40E-05,0,0.001324999,0.000853925,0,0.000234408,0.002956011,0.001629901,0.003337361,1.37E-05,0,0.000240443,0.002065996,0.005500722,0,3.32E-05,0.002214001,0.000256414
 01/31  18:00:00,0.000024392,0,0.001767552,0,0,0.000173397,0.002619492,0.000556775,0.007102583,0.000284521,0,0.00018721,0.000408828,0.001756828,0,3.76E-06,0.001728458,0.000442539
 01/31  19:00:00,5.86E-05,0,0.002035779,2.43E-05,0,0.000173397,0.00224003,0.000329081,0.008557342,0.000141819,1.35E-06,0.000213894,0.000925369,0.005285381,0,2.34E-05,0.001801509,0.00094328
 01/31  20:00:00,0.000133424,0,0.001997005,9.38E-05,0,0.000173397,0.00189135,0.000206059,0.007616037,0.000664969,0,0.000181682,0.000971938,0.007720393,0,0.000113962,0.001818648,0.000689559
 01/31  21:00:00,0.000186724,0,0.001730917,0.000233348,0,0.000173397,0.000382065,7.59E-05,0.005219969,0.001689843,0,0.000191683,0.001237314,0.005381683,0,0.000145361,0.001935042,0.000457874
 01/31  22:00:00,0.000238208,0,0.001506811,0.000331538,0,0.000173397,0.001599047,0.001505222,0.001882614,0.00021206,0,0.000105964,0.001007865,0.006328567,0,0.000152006,0.002050975,0.000954697
 01/31  23:00:00,0.000349341,0,0.001344284,0.000402766,0,0.000173397,0.001843883,0.001422224,0,0.000226661,0,5.31E-05,0.00144766,0.006436896,0,0.000195954,0.001641898,0.000899584
 01/31  24:00:00,0.00049432,0,0.000773655,0.000463299,0,0.000173397,0.001773704,0.001226308,0,0.000510969,0,5.27E-05,0.000806039,0.002094167,0,0.000234922,0.001011598,0.000258018
 02/01  01:00:00,0.000574559,0,0.000393233,0.000525232,0,5.14E-05,0.001593862,0.000339465,0,0,0,0.000105425,0.000454322,0,0,0.000248871,0.000817298,0.000436685
 02/01  02:00:00,0.000523252,0,0.000244976,0.000592924,0,5.14E-05,0.001575407,4.48E-05,0,0,0,5.27E-05,0.00064306,0,0,0.00022972,0.000754689,0.000214908
 02/01  03:00:00,0.000470129,0,0.000220085,0.00074607,0,5.14E-05,0.001954111,4.33E-05,0,0,0,5.27E-05,0.000824067,0,0,0.000203322,0.000739799,0.000214825
 02/01  04:00:00,0.000403188,0,0.000171179,0.000798126,0,5.14E-05,0.001683565,4.23E-05,0,0,0,0,0.00111897,0,0,0.000172804,0.000756769,0.00013737
 02/01  05:00:00,0.000293951,0,0.000220537,0.000989458,0,5.14E-05,0.001681219,4.14E-05,0,0,0,5.27E-05,0.001333833,0,0,0.000137117,0.000803449,0.000432768
 02/01  06:00:00,0.000190761,0,0.000758594,0.001000651,0,5.14E-05,0.001676825,0.000040738,0,0,0,5.27E-05,0.001073526,0,0,0.000054214,0.000898262,0.000450954
 02/01  07:00:00,0.000142278,0,0.002208717,0.003020552,0,0.00249177,0.004322965,7.09E-05,0.000962021,0,0,5.27E-05,0.004392882,0.00536763,0,3.56E-05,0.001709601,0.00096229
 02/01  08:00:00,0.000096631,0,0.00235277,0.003332081,0,0.002697278,0.003874421,0.000077579,0.001486755,0.000896127,1.19E-06,5.28E-05,0.008345761,0.009213315,0,0.000149827,0.002383144,0.001279261
 02/01  09:00:00,5.41E-05,0,0.002296242,0.001725587,0.000211179,0.002979852,0.004452225,0.000109284,0.000962021,0.002713747,1.80E-06,0.000105441,0.005062619,0.000725255,0,1.31E-05,0.001956266,0.002835613
 02/01  10:00:00,9.91E-06,0,0.001953782,0.000967712,3.10E-05,0.001836721,0.004628137,0.000146149,0.000524738,0.001210806,0,0.000159135,0.000914156,0.002277038,0,1.90E-06,0.000640388,0.002651654
 02/01  11:00:00,2.60E-06,0,0.00184869,0.000704147,0,0.001836721,0.004198037,0.000168307,0.000524738,0.000271494,0,0,0.000980458,0,0,0,0.000666608,0.002404767
 02/01  12:00:00,0.000023323,0,0.001516938,0.000647234,0,0.002466085,0.003994402,0.000178429,0.001486755,0,8.49E-06,0.000320109,0.000931346,0.000667577,0,0,0.000900517,0.002089615
 02/01  13:00:00,0,6.15E-05,0.001290207,0.00063753,0,0.002902786,0.004005224,0.000166944,0.001924036,0,1.84E-06,0.000155593,0.000984867,0.000143462,0,0,0.001127015,0.002067689
 02/01  14:00:00,0,0.000184639,0.001189867,0.000930809,0,0.002517461,0.004023516,0.000213463,0.000962021,0,0,0.000273621,0.000810931,0.000833717,0,0,0.001546503,0.002284028
 02/01  15:00:00,0,0.000187047,0.001061607,0.001838417,0,0.001836721,0.003983512,0.000308621,0.000962021,0,0,0.00032216,0.000645654,0.001176885,0,0,0.001541601,0.002116618
 02/01  16:00:00,0,0.000096485,0.001083367,0.002297663,0,0.001836721,0.004793878,0.001115537,0.001486755,0,0,0.000321259,0.000583642,0.001356678,0,0,0.001398927,0.002164044
 02/01  17:00:00,1.16E-05,1.53E-05,0.001373851,0.002104315,0,0.001682589,0.004934644,0.001651681,0.003410797,0,0,0.000106875,0.000659944,0.000118536,0,3.43E-05,0.003066877,0.000482203
 02/01  18:00:00,0,0,0.001840443,0.001427618,0,0.001913782,0.004164395,0.000726638,0.007258864,0,0,0.00026733,0.0021979,0,0,0,0.002382383,0.000283386
 02/01  19:00:00,6.94E-08,0,0.001963931,0.002257968,0,0.001322949,0.003299987,0.000246586,0.008745625,0,7.78E-07,0.000160394,0.002399972,0,0,0,0.002506969,0.000877392
 02/01  20:00:00,3.53E-06,0,0.001998164,0.000836568,0,0.001322949,0.003498137,0.000176144,0.007783627,0,0,0.000267022,0.000271333,0,0,0,0.002553417,0.000690805
 02/01  21:00:00,9.41E-06,0,0.00169228,6.86E-06,0,0.001322949,0.003674496,0.001103839,0.005334834,0.000170875,0,0.000106532,0.000644214,0,0,3.33E-06,0.002569012,0.000686659
 02/01  22:00:00,0.0000583,0,0.001569824,0.000130779,0,0.001297263,0.003176353,0.001199575,0.001924036,0,0,0.000105955,0.000846789,0.005614909,0,3.59E-05,0.002514294,0.000810184
 02/01  23:00:00,0.000213272,0,0.001342921,0.000323703,0,5.14E-05,0.002751324,0.000911818,0,0.000100905,0,0.000158512,0.001640817,0.008201608,0,0.000127752,0.001889702,0.000853165
 02/01  24:00:00,0.000466875,0,0.000799702,0.000464546,0,5.14E-05,0.002764974,0.000782637,0,0.000538501,0,0,0.001059512,0.00299716,0,0.00024133,0.001066749,0.000441301
 02/02  01:00:00,0.000805774,0,0.000344075,0.000653743,0,5.14E-05,0.001721352,0.000223224,0,0,0,0.000105424,0.000471166,0,0,0.000373068,0.000672708,0.000217466
 02/02  02:00:00,0.001084912,0,0.000220414,0.00073859,0,5.14E-05,0.001549573,4.12E-05,0,0,0,0,0.000695497,0,0,0.000520293,0.000462533,0.000214937
 02/02  03:00:00,0.001309308,0,0.000207835,0.000896509,0,5.14E-05,0.001615885,4.15E-05,0,0,0,0,0.000903279,0,0,0.000654194,0.000345593,0.000214819
 02/02  04:00:00,0.001473479,0,0.000256801,0.001058871,0,5.14E-05,0.001648673,0.000041133,0,0,0,0,0.001121436,0,0,0.000758332,0.000273647,0.000352197
 02/02  05:00:00,0.001509657,0,0.000196058,0.001147663,0,5.14E-05,0.001666699,4.07E-05,0,0,0,0.000105456,0.001234809,0,0,0.00081498,0.000233864,0.000217284
 02/02  06:00:00,0.001397126,0,0.000673647,0.001060932,0,5.14E-05,0.001661429,4.03E-05,0,0,0,0.000158184,0.000972983,0,0,0.000626921,0.000231467,0.000450498
 02/02  07:00:00,0.001226628,0,0.002329525,0.003092184,0,0.00249177,0.004163286,7.15E-05,0.000962021,0,0,0,0.004061933,0.00538979,0,0.000272913,0.00069578,0.000959958
 02/02  08:00:00,0.000805295,0,0.002341884,0.003370113,0,0.002697278,0.003888291,7.80E-05,0.001486755,0.002086928,2.18E-07,0.00010551,0.00782064,0.009211007,0,0.000729815,0.001236478,0.001277498
 02/02  09:00:00,0.000439595,0,0.002227086,0.00179074,0.000150631,0.002979852,0.004367605,0.000106933,0.000962021,0.006405215,2.73E-07,0,0.004748672,0.001042786,0,0.000150463,0.000964185,0.002839658
 02/02  10:00:00,0.000194131,0,0.002023847,0.001064472,0,0.001836721,0.004655554,0.000141008,0.000524738,0.003118569,0,5.30E-05,0.000940636,0.002729925,0,6.02E-05,0.000264166,0.002654258
 02/02  11:00:00,0.000044052,0,0.001784825,0.000722076,0,0.001836721,0.004258022,0.000163107,0.000524738,0.000360538,1.32E-06,0.000265805,0.001131929,0.001493528,0,3.12E-06,0.000590383,0.002405151
 02/02  12:00:00,2.17E-06,3.87E-05,0.001558489,0.000709142,0,0.002466085,0.004207954,0.000168262,0.001486755,0,5.60E-06,5.32E-05,0.000878101,0.000573065,0,0,0.000859014,0.002086842
 02/02  13:00:00,0,0.000249718,0.001312241,0.000766464,0,0.002902786,0.004179983,0.000160695,0.001924036,0,1.94E-07,0.000321542,0.001131672,0.00011932,0,0,0.001021265,0.002285003
 02/02  14:00:00,4.72E-06,0.000403206,0.00109123,0.001069842,0,0.002517461,0.004201469,0.000199147,0.000962021,0,0,0.000376001,0.000869679,0.000779886,0,0,0.001387194,0.002066667
 02/02  15:00:00,0,0.000454886,0.001084384,0.001887816,0,0.001836721,0.004206156,0.000453783,0.000962021,0,0,0.000161076,0.000797667,0.002375929,0,0,0.001474709,0.002119612
 02/02  16:00:00,0,0.000347455,0.001087853,0.00257501,0,0.001836721,0.004922589,0.001033699,0.001486755,0,0,0.000214151,0.000702627,0.002398281,0,0,0.001459891,0.002163994
 02/02  17:00:00,0,0.000151469,0.001347776,0.002655587,0,0.001682589,0.005044249,0.001610304,0.003410797,0,0,0.000374045,0.000818268,9.40E-05,0,2.36E-05,0.00162957,0.000480395
 02/02  18:00:00,0,1.14E-05,0.001922102,0.001677811,0,0.001913782,0.004234987,0.000654537,0.007258864,0,0,5.35E-05,0.002365041,0,0,0,0.000663338,0.000445412
 02/02  19:00:00,0,0,0.001882499,0.002476252,0,0.001322949,0.003705153,0.000582067,0.008745625,0,1.81E-07,0.000320791,0.002338069,0,0,0,0.000748109,0.000712708
 02/02  20:00:00,0,0,0.002037649,0.000837978,0,0.001322949,0.003840078,0.000668372,0.007783627,0,0,0.000106855,0.000364124,0,0,2.87E-05,0.003560775,0.000692721
 02/02  21:00:00,0.000003788,0,0.001753456,1.93E-05,0,0.001322949,0.00368888,0.001229293,0.005334834,0.000188716,0,0.000266294,0.000706049,0,0,1.08E-05,0.002813403,0.00068674
 02/02  22:00:00,4.99E-05,0,0.001545109,0.000192934,0,0.001297263,0.003154845,0.001165214,0.001924036,5.15E-05,0,5.32E-05,0.00118041,0.001704934,0,6.60E-05,0.002586882,0.000964445
 02/02  23:00:00,0.000183842,0,0.001294082,0.00036177,0,5.14E-05,0.002712119,0.000939274,0,0.000243447,0,5.31E-05,0.000741542,0.005877425,0,0.000176429,0.001919207,0.000698839
 02/02  24:00:00,0.000399387,0,0.00080182,0.000461504,0,5.14E-05,0.002503542,0.000676656,0,0.000676136,0,0,0.001077392,0.005423207,0,0.000305808,0.001116622,0.000442371
 02/03  01:00:00,0.000722452,0,0.000414391,0.000598807,0,5.14E-05,0.001050825,0.000183093,0,0,0,0.000105634,0.000713248,0.001829772,0,0.000448444,0.000723326,0.000217511
 02/03  02:00:00,0.001036304,0,0.000171437,0.000621312,0,5.14E-05,0.001314948,4.19E-05,0,0,0,5.27E-05,0.000531137,0,0,0.000603407,0.000504382,0.000215031
 02/03  03:00:00,0.00131738,0,0.0001712,0.000752204,0,5.14E-05,0.001519012,4.28E-05,0,0,0,0.000210888,0.000580792,0,0,0.000760989,0.000372279,0.000214772
 02/03  04:00:00,0.001555377,0,0.000220076,0.000722535,0,5.14E-05,0.001481435,4.31E-05,0,0,0,0,0.000636295,0,0,0.000896026,0.000287012,0.000214765
 02/03  05:00:00,0.001665617,0,0.000269481,0.000769211,0,5.14E-05,0.001533351,4.29E-05,0,0,0,0,0.000848426,0,0,0.000981829,0.000231314,0.000354652
 02/03  06:00:00,0.001631521,0,0.000747475,0.00077859,0,5.14E-05,0.001530445,4.26E-05,0,0,0,0,0.000651995,0,0,0.000900958,0.000200058,0.000439707
 02/03  07:00:00,0.001535377,0,0.002219722,0.002759867,0,0.00249177,0.003478246,0.000076157,0.000962021,0,0,0,0.003697799,0.005212156,0,0.000570139,0.000277675,0.00045122
 02/03  08:00:00,0.001224673,0,0.002397272,0.002912475,0,0.002697278,0.003208062,8.51E-05,0.001486755,0.002514205,9.24E-07,0.000061957,0.006490377,0.008754451,0,0.001052503,0.00053687,0.000962012
 02/03  09:00:00,0.00070309,0,0.002221032,0.001270533,0.000161524,0.002979852,0.003870825,0.000123884,0.000962021,0.007589888,1.94E-07,9.64E-05,0.003153083,0.005492024,0,0.000226424,0.001314496,0.003151752
 02/03  10:00:00,0.00022985,0,0.002012175,0.001146287,0.000279374,0.001836721,0.004151888,0.000366063,0.000524738,0.003092816,0,0.000212034,0.001106475,0.002154019,0,6.63E-05,0.000312585,0.002919672
 02/03  11:00:00,2.91E-05,2.03E-05,0.001801149,0.001853609,0.00109182,0.001836721,0.003945929,0.001048196,0.000524738,0.000254667,1.10E-06,5.32E-05,0.000589737,0.005144877,0,6.20E-07,0.00067187,0.002647753
 02/03  12:00:00,1.79E-07,0.000319097,0.001513887,0.001498974,0.00234324,0.002466085,0.003814272,0.00216487,0.001486755,0,7.74E-06,0.000266726,0.000668593,0.011810398,0,0,0.001006506,0.002324609
 02/03  13:00:00,2.61E-06,0.000730583,0.001268415,0.000769586,0.002670537,0.002902786,0.003863803,0.003783208,0.001924036,0,1.09E-06,0.000160643,0.000786562,0.012860803,0,0,0.00123789,0.002067817
 02/03  14:00:00,0,0.000879419,0.001130859,0.000722549,0.004091854,0.002517461,0.004605979,0.006752591,0.000962021,0,5.39E-07,0.000322372,0.00063806,0.020521847,0,0,0.001605156,0.002066703
 02/03  15:00:00,0,0.00082818,0.001062927,0.00059568,0.002438674,0.001836721,0.004686935,0.005347499,0.000962021,0,1.81E-07,0.000322121,0.000534026,0.018878022,0,0,0.00167055,0.002327518
 02/03  16:00:00,0,0.000751354,0.001182487,0.000535676,0.002602007,0.001836721,0.004839965,0.007984971,0.001486755,0,5.69E-06,0.000214119,0.000448691,0.018077574,0,0,0.001645873,0.002163834
 02/03  17:00:00,0,0.000538173,0.001355081,0.000632781,0.001665345,0.001682589,0.005022939,0.007294825,0.003410797,0,4.37E-06,0.00016029,0.000527508,0.015024616,0,0.000022171,0.001777896,0.000268662
